230237,;20910
91202,;234252
103273,;240673
153789,;50814
19483,;361408
542126,;180884,;64942
526423,;529276,;286904
453984,;459700
49074,;281550
12150,;195968
25783,;233682
156876,;286272
200180,;117304
85953,;327268
38406,;19566
173996,;239411
230237,;394302
168699,;191506
55550,;98857
366855,;439299
358896,;379717
79094,;54678
458621,;383403
6618,;79422
320036,;426417
79577,;549186
110409,;381591
183591,;90413
80018,;64852
79094,;39591
44429,;272457
20758,;20819
176130,;147046
106560,;453766
226958,;284790
36317,;154446
70080,;102939
365639,;139716
25783,;72902
16875,;431936
327647,;451298
178040,;458400
25184,;282027
20758,;85120
12290,;69908
30500,;475683
211084,;65516
12187,;105233
38406,;28911
6289,;457001
334683,;334684
521494,;263473
98872,;294992
162585,;357710
546339,;48245
25817,;68025
389502,;82575
325216,;433
27001,;246171
87444,;65473
315214,;318919
6289,;296815
10353,;10310
30725,;378451
38406,;195184
108090,;153825
281267,;133014
6618,;303676
38406,;376252
219709,;340465
67850,;172456
94433,;112455
548922,;482741
16875,;288795
1705,;21115
12725,;54500
29763,;222957
128387,;370943
280298,;369186
524262,;86764
96018,;194088
280298,;307174
434506,;103829
57736,;519782
256210,;24090
38406,;78268
294074,;314169
121332,;356390,;454035
380781,;192324
302723,;117470
236187,;236189
70289,;49317
238230,;364597
276920,;5038,;44050
3727,;294247
196116,;40195
167142,;15021
16875,;510651
57736,;370645
348177,;348167
143241,;65516
20869,;364609
226899,;314169
16875,;297537
389016,;11337
214626,;97334
289096,;151117
510684,;479407
156040,;61439
410480,;537380
219709,;64566
38406,;464247
292942,;56765
83251,;113015
96018,;14407
71363,;168721
375504,;323442,;92146
38406,;447481
338648,;338653
20869,;347558
123313,;59579
1705,;96095
108011,;237644
416540,;267617
316262,;440494
129062,;29810
249803,;484327
67211,;147687
189644,;174028
51705,;164759
88226,;377362
167085,;167112
174735,;376804
280034,;411081
179054,;199250
395322,;220489
167085,;435831
328899,;547340
15058,;292807
47225,;182202
324001,;29493
198719,;107693
38406,;328404
140302,;246528
110532,;47839
412904,;459130
213080,;418198
191461,;99726
160587,;533529
337631,;238077
380781,;192334
20758,;328841
380781,;292808
253646,;132882
38406,;371979
64539,;25663
66302,;223677
283632,;395059
20758,;474264
129062,;29766
38406,;41183
253646,;595598
253635,;536491
94072,;310071
153859,;275710
25573,;59400
551286,;269469
183592,;152334
114171,;278939
16875,;290084
129062,;116554
106928,;33561
271857,;271842
4891,;106057
298362,;553280
25783,;262815
188589,;453340
45745,;32983
36518,;58727
313396,;470876
427167,;348120
96018,;410736
472389,;572145
35392,;418138
38326,;252194
962,;322551
251318,;120824
490523,;336821
25573,;14310
241114,;75876
278362,;35390
316262,;239447
148545,;382876,;420155
329165,;256438
50804,;197274
207204,;312167
20334,;155705
251318,;223139
164653,;259079
38406,;83005
97680,;102363
264919,;450961
253646,;316999
151504,;100335
92039,;159377
276920,;5038,;541295
437872,;72684
38406,;140549
78431,;78477
472389,;97021
226831,;159485
286405,;306098
78317,;545251
144202,;243953
283632,;312378
272003,;456182
74469,;232526
191224,;469442
73325,;73353
279558,;282215
29911,;83820
233471,;66234
301574,;2788,;158463
11186,;18489
135980,;260180
122343,;122297
187039,;963
305525,;132752
38406,;257911
225024,;489516
264919,;266840
428902,;294536
69890,;105031,;270887
327262,;304563
120072,;120035
283326,;21592
272003,;102615
274455,;595597
121948,;130416
62362,;254841
487079,;342740
340068,;424104
112856,;33520
316306,;325440
3972,;209204
453835,;555678
129062,;29797
962,;187994
260583,;112758
301492,;551034
103299,;16867
29911,;21534
304423,;532550
181805,;181793
64562,;418204
23085,;59270
249822,;391496,;35373
4717,;362536
344891,;344896
153919,;483126
377268,;441094
167129,;15021,;173989
321891,;409095
266267,;303549
305279,;87134
319926,;10610
404082,;414566
199245,;63416
439778,;30424
523843,;429213
266938,;405475
22806,;434136
279037,;101797
276920,;5038,;240984
438123,;410741
172528,;309855
242966,;509685
182587,;1871
31103,;402138
9341,;509685
153475,;153484
394518,;287235,;394514
1044,;51748
4586,;483581
274455,;375724
20801,;315715
205138,;328114
6242,;18489
226874,;269075
268605,;90427
205597,;250710
466262,;418648
38406,;520060
96018,;27784
319922,;61276,;262412
278843,;49943
148880,;143913
43985,;187778
211244,;139737
338654,;47397,;138569
415127,;486344
250961,;386520
40794,;388491
30725,;124058
274455,;290606
437111,;47397
178145,;286234
274455,;410411
182185,;185503,;35437
235200,;362412
366308,;515447
259631,;184564,;145746
38406,;203915
34742,;237217
371001,;367306
274455,;587257
440555,;358754
323232,;320062
121001,;382004
181055,;9482
77406,;351584
205138,;343841
962,;357252
340342,;212863
96018,;259571
96018,;18228
81098,;143913
6848,;4589
186975,;62523
382939,;97412
13469,;448331
476468,;177468
145392,;315589
37957,;27020
195848,;321552
188425,;188440
564171,;564799
40794,;315604
86778,;86728
219062,;509680
47316,;328414
124945,;5689,;92494
70543,;315604
538237,;256563
385687,;441736
25625,;318761
447634,;427125
219513,;106876
174007,;312924
159580,;159579
290600,;290606
34742,;80223
40794,;533403
96018,;203351
220985,;524281
345920,;345916
155956,;237524
359582,;61276
323206,;140865
96018,;284491
78317,;4234
480357,;168727
220985,;239534
397966,;421670
6848,;101583,;89247
277596,;268549
220358,;258161
1856,;263436
173938,;260143
86778,;86777
18242,;20270
116174,;207873,;192527
402759,;248692
62948,;62944
10924,;123044
130908,;403133
235478,;235483
375139,;284938
51692,;76140
522080,;196996
70116,;195832
42242,;357731
250861,;27995
260884,;447717
394377,;436809
21748,;273262
32696,;208649
4717,;202355
375132,;375134
309314,;223295
21748,;234011
22403,;467325
250861,;28009
513312,;330484
184819,;287556
254425,;65248
152507,;287812
70116,;326756
70116,;54434
131164,;138576
44019,;40353
40794,;396361
188232,;420050
347639,;435041
250861,;250849
51692,;32936
246622,;534303
40794,;131927
250861,;319184
309439,;489854
332131,;281591
347918,;47407
214810,;214823
10448,;497626
220985,;469743
341069,;216372
40794,;279516
1882,;137922
181953,;124007
68237,;329586
40794,;470520
184377,;10225
366315,;459034
345254,;102323
378504,;242643
83821,;97038
282643,;215209
25985,;25990
229973,;40686
408231,;107512
270593,;552589
192377,;208394
442091,;566226
248005,;185769
106419,;106403
7853,;193713
7853,;473767
393217,;241518
4407,;47702
4407,;151927
138755,;138796
141513,;92091
138060,;195690
331342,;174028
423080,;482396
392270,;79896
267398,;503623
7808,;30734
251758,;455317,;455316
141001,;195901
217942,;169401,;267412
251758,;255858
302343,;302337
171047,;177182
479379,;1326
197628,;379961
25449,;256116
133012,;445752
333182,;406761
406767,;517071
293432,;43451
35322,;35399
426681,;357831
96090,;250957
4407,;104127
4407,;205558
4407,;181992
4407,;42407
4407,;271276
33506,;374100
446004,;446003
18205,;103837
142231,;340839
184647,;243288
150338,;150325
308310,;157581
68422,;301183
347651,;226922
13227,;202406
174469,;174472
94108,;239588
90757,;500303
165651,;31420
308352,;169462
239422,;542516
169450,;308385
83031,;39834
308310,;149016
308310,;239439
551185,;551843
225063,;217550
308310,;341694
195573,;195581
195573,;217550
551185,;392351
429838,;485908
364371,;93628
536293,;482378
308310,;169413
308302,;308395
534758,;404214
402593,;453071
536293,;239533
308310,;101415
239360,;587321
308310,;311291
308310,;180733
308310,;308341
78375,;239577
382192,;440215
131555,;217945
500876,;372383
239581,;239541
219830,;191675
4407,;339453
47535,;146837
4407,;150625
382085,;277808
391505,;316543
74791,;277296
4407,;17954
71416,;446462
373223,;373225
325330,;428889
325330,;394256
255466,;354004
188759,;556436
418397,;468014
418397,;256417
68208,;384848
689,;164350
19562,;223077
420047,;420046
454949,;46380
319050,;63235
147683,;334355
93470,;303335
390693,;582500
39078,;242984
195931,;195927
161546,;161559
162074,;31729
160411,;76439
557657,;222516
89631,;78367
227396,;38930
116556,;95854
160411,;162061
5157,;281065
355086,;507058
10319,;160821
138545,;138542
5157,;530183
128963,;96621
243470,;149190
314095,;433398
207219,;497391
320256,;117988
563834,;534390
161598,;161586
563834,;391694
34554,;321564
55387,;55375
55109,;119273
59841,;395724
152809,;352652
525256,;131544
37210,;72214
285486,;1314
333523,;297739
52373,;421590
62726,;21467
232072,;385847
393069,;520666
321975,;119285
118103,;175433
77458,;302160
363801,;74386
98826,;410885
441877,;172651
52376,;52627
285502,;285503
370127,;402977
276920,;5038,;301069
300835,;512591
84321,;26185
11881,;18967
422446,;282558
329293,;386866
391695,;267770
116624,;154551
273816,;365873
166732,;427220
435145,;202867
92074,;495269
370127,;358806
292900,;292895
370127,;276812
157133,;48593
511327,;109336
259513,;212181
44588,;38563
253646,;194876
20458,;74277
39779,;255100
12918,;492286
316237,;437748
39779,;171800
28160,;300234
103458,;167207
21715,;22164
21715,;38667
17785,;17793
8431,;8444
341904,;343618,;437623
103121,;436479
298597,;111701
398915,;91940,;398921
348098,;80009
216506,;440505
294081,;399132
285327,;3333
29074,;321886
19550,;66153
48983,;116190
380142,;261670
138060,;298207
11881,;123125
96754,;182175
380142,;154563
227914,;101993
14480,;264077
285204,;113610
415005,;276253
272819,;278228
312299,;352269
149836,;149826
15398,;452355
256184,;353556
146196,;33973
314916,;235905
187950,;503282
125115,;125129
138060,;398534
28541,;125307
253168,;253170
351675,;536641
128802,;305896
144229,;253170
284480,;499714
386910,;184493
35715,;4327
315340,;171565
425481,;333142
40030,;40013
277773,;277771
49146,;312249
27651,;27606
328112,;315704
294146,;371386
348086,;138450
529101,;372563
240663,;74096
165393,;181710
570627,;293833
65310,;218600
146052,;203996
189752,;189743
447457,;439933,;43058,;499056
28160,;117213
249822,;391496,;231062
117663,;438811
427365,;421510
283899,;115678
173088,;135868
2719,;432397
28160,;16077
174104,;101624,;391880
311725,;10834
239784,;545881
48741,;48743
94288,;32051
521090,;335909
202946,;101795
430119,;423831
1315,;319429
91181,;184562
434739,;411754
415127,;479486
189752,;298713
40216,;121308
11922,;167210
106377,;309365
315384,;6865
439569,;222758
265305,;402580
247676,;143385
279534,;128904
85441,;171361
117356,;328413,;87101
19414,;91226
360425,;56010,;307931
375416,;375419
305904,;361522
219690,;120886
360425,;56010,;173998
18333,;44497,;274435
43419,;138777
58020,;36446
471739,;372029
18169,;289048
433446,;338262
385023,;550542
39380,;189733
28548,;313705
269146,;337648
433445,;411764
305904,;532257
156302,;449702
99949,;499350
250803,;329650
72106,;17544
6549,;210693
77397,;263262
225791,;136122
307907,;355423
147581,;537046
227943,;263322
438779,;27889
124571,;407386,;407402
286192,;31971
283899,;146154
4407,;264209
87111,;242157
99949,;77344
77216,;472986
91138,;12775
4407,;27631
287730,;311118
58414,;229296
91138,;52806
315430,;121101,;121106
225791,;153403
91587,;138419
8275,;214649
33344,;240483
424873,;507918
45407,;88445
33344,;33343
353645,;352533
288171,;213021
34,;15683
112358,;112367
426969,;269319
375416,;309868
307929,;123814
62362,;479280
10750,;508551
114591,;181843
290890,;306076
19414,;120833
186610,;499898
426936,;404095
227943,;206921
19414,;35169
112358,;112362
214867,;214865
399903,;407392
246074,;208771
138323,;138419
286613,;310158
389610,;375414
388220,;184364
70941,;101863,;174088
20702,;45808
57130,;398476
65369,;4920
214867,;522025
138323,;375170
40216,;304893
99059,;223797
482407,;76210
290853,;290842
477999,;459454
428393,;438502
433442,;461237
9758,;152316
227526,;536033
289161,;166159
420869,;420868,;241705
4407,;73076
16832,;16826
124556,;258777
118659,;391361
504444,;564503
590315,;553896
9758,;207177
207677,;386771
216760,;214592
27634,;107271
97632,;241345
150427,;306222
477118,;477119
62726,;431623
277773,;258639
85441,;324977
35296,;35290
4407,;28669
138801,;200969
291968,;447043
319441,;79816
81474,;38877
35382,;185506
326274,;396125
120317,;238977
16839,;55055,;272828
453675,;371008
113836,;71739
16839,;55055,;6865
150427,;394558
244788,;244805
267654,;445409
57130,;100245
420872,;269324
389610,;389606
57130,;200902
391364,;395004
294152,;294159
31972,;103295
17816,;34478
124556,;15541
483751,;483754
99382,;99391
124700,;100245
21369,;193213
195073,;545137
424700,;419705
125350,;348104
325867,;136618,;136643
43766,;152317
120317,;238968
16839,;55055,;315394
420999,;272457
18979,;305166
381023,;351167
261293,;261296
89098,;530334
84548,;226334
379784,;64008
468875,;562278
267776,;267787
315839,;105227
27754,;326456
14154,;42907
151956,;161163
11140,;326939
205878,;315785
38308,;378362
196528,;196515
121474,;121446
223749,;1009
91082,;123635
390836,;15520
205878,;375436
70577,;180420
67772,;426246
74791,;408688
227962,;384285
74791,;127802
74471,;74381
144338,;520557
194609,;408142
74232,;407326
205878,;250227
211613,;123542
169011,;170219
74791,;6098
125350,;153468
78381,;239388
128375,;308487
32912,;117672
170897,;369781
50540,;53421
442091,;203117
50381,;388683
188839,;153473
43766,;117679
405929,;181206
168339,;293578
386661,;121472
187550,;167131
248052,;187070
327471,;233698
455291,;484847
92705,;233383
151838,;27633,;429592
288437,;340508
244788,;254453
54244,;370932
12936,;217399
43766,;11371
533,;88962,;5522
372821,;361169
273146,;273147
39714,;386875
323206,;173915
19552,;302140
49497,;57881
20500,;190952
60780,;131639
16832,;304378
410686,;509036
188839,;103479
45229,;40802,;289883
519080,;536021
148545,;382876,;439889
223719,;553560
151838,;27633,;27692
387668,;153451
152300,;334639
293916,;256662
351675,;208917
156413,;62933
533,;325270
87064,;335263
347871,;251500
363573,;553323
70631,;70655
284542,;181216
192464,;464616
174355,;42169
514083,;532484
39714,;379390
49052,;49529
104333,;189852
49724,;356291
45284,;458668
168869,;284932
44414,;96298
118369,;474976
105118,;309065
223730,;417161
356138,;361244
18978,;64473
77887,;479577
43325,;43313
175174,;35395
284542,;228127
253372,;554366
99737,;53588
276827,;284503
137633,;408176
133705,;229525
153933,;30870
10252,;54208
31342,;166014
42604,;3485
390836,;228044
249296,;215296
65724,;119366
49052,;74476
183972,;893
35441,;195048
42604,;3457
49052,;169599
421514,;315988
121200,;1549
92418,;269646
115815,;234324
31342,;95209
49052,;218787
284536,;181233
350798,;34254
169839,;49393
295424,;481915
161580,;161537
433660,;445830
42404,;409718
70254,;356449
201514,;278662
50427,;35592
64502,;64467
20616,;11371
131389,;139765
45229,;40802,;78699
12017,;265801
460363,;312527
22205,;21792
222814,;222816
238183,;256930
274777,;269078
64567,;25663
49052,;122119
371854,;16200
106824,;106807
264878,;83307
64567,;366658
337088,;472944
238183,;278647
347881,;143838
150465,;221493
266954,;11494
22205,;200186
49052,;49559
295424,;13575
112187,;117209
264878,;83311
22205,;21906
68737,;343848
175099,;175096
512472,;458142
49052,;21103
421514,;73151
87774,;196996
360861,;86466
49724,;395259
54602,;218792
12834,;143810,;294870
371851,;371844
457613,;153444
12834,;143825
169117,;76809
433660,;166546
93478,;258816
233334,;223139
101066,;119031,;127038
12834,;346669
256981,;186109
300038,;262291
416271,;285188
454268,;217560
265320,;313967
49026,;42187,;182979,;182978
445006,;514543
34776,;173688,;139819
157232,;392312
348099,;462071
204313,;497507
487997,;374331
47921,;228639
49724,;50661
237091,;49516
184144,;268530
265305,;86398
341236,;360541
266252,;505318
16202,;241305
216400,;291985,;157858,;153469,;143956
346147,;123855
205768,;88945
15080,;43219
37384,;277705
76233,;64528
371854,;371858
116523,;116515
34850,;141194
101066,;119031,;101197
302368,;220081
181089,;265882
118369,;165412
119467,;43515
168779,;502396
118369,;414087
58085,;142620
237091,;261296
458621,;201519
187599,;144093
482552,;16199
400026,;482434
553151,;198926
237091,;143810
12834,;11380,;21103
124169,;265034
118369,;89154
23698,;351409,;192796
407024,;489411
414750,;433275
116523,;315278
372010,;10159
426681,;168702
168779,;299946
399101,;247526
118369,;449924
140331,;320512
160951,;90848
48699,;429078
40216,;251327
197376,;442995
168779,;145229
413378,;177376
125347,;73201
399101,;224981
52378,;151503
17477,;74661
276363,;389861
407025,;282270
288437,;515080
116512,;116528
168779,;409766
490242,;581346
47383,;32293
76285,;125349
482720,;499321
372351,;324582,;459034,;390099
222620,;267601
160155,;533370
188594,;84443
87149,;125349
40216,;57779
168779,;86795
73156,;462071
65324,;118817
305525,;189709,;374672
13732,;26651
489827,;158114
101273,;307831
56288,;525389
341268,;289364
33992,;307831
482872,;461319
82695,;118386
266264,;222465
90187,;92152
346848,;412796
166351,;167749
394792,;266720,;481911
389145,;389146
203960,;209546
290233,;204299
114536,;421768
122140,;526367
241324,;181092
73438,;260400
245245,;307955
4806,;111700
295789,;295776
262074,;507217
135144,;222979
128777,;204106
42575,;106876
197456,;221522,;291851
181717,;49104
344907,;163494
138060,;208507
65096,;225575
305000,;461319
138060,;352018
167088,;15057
498060,;531354
410473,;458081
141609,;258120
286911,;469254
176047,;176028
14231,;425859
33992,;53743
297933,;419102
13678,;550031
61748,;219493
229153,;18452
144232,;46382
87738,;235916
13678,;474879
22817,;454814
149783,;269408
88407,;371179
221661,;191232
365468,;365464
286918,;91152
216400,;291985,;73195
47060,;61412
240730,;444818
408048,;541651
152508,;247194,;103572
505810,;320987,;447758
152508,;247194,;447068
191258,;526367
89786,;17355
62346,;251884
87774,;206508
277642,;380366
49214,;14348
572523,;354627
9825,;465365
432264,;495479
191258,;159919
156830,;156829
424037,;285191
13678,;157858
231243,;32577
394066,;521920
26199,;50644
26199,;151532
357496,;426711
139560,;131288
13280,;128254
90157,;126922
227122,;314316
67150,;440491
125338,;153468
493,;338783
180687,;180636
45648,;283053
493,;284428
104432,;359912
190730,;213337
554542,;158005
142904,;101248,;147994
254929,;310824
314296,;485628
142904,;489703
188612,;153922,;84443
29743,;182776
441848,;375279
129184,;57623
35581,;73411
402842,;131477
10961,;15967
282647,;330530
283120,;283127
80805,;248743
74516,;385448
556579,;384760
138060,;437862
82658,;41340
394792,;266720,;471175
111084,;328036
14629,;82270
80805,;388166
142904,;101248,;129094
142904,;101248,;138150
141221,;141212
393151,;393148
219305,;264118
215251,;230067
48861,;507492
280903,;264118
277900,;60471
96090,;163690
353666,;455564
438336,;268539
40689,;252812
568951,;506741
431162,;63578
194683,;475993
213414,;71890
194700,;18556,;56892
18458,;52667
542453,;321386
309073,;309065
142813,;142814
31901,;178195
185701,;185702
221348,;184379
358468,;116250
213414,;101723
517624,;423283
370173,;251415
393151,;114539
207253,;207238
341471,;466016,;442217
7501,;308088
443064,;2220
48838,;348020
213414,;53610
86752,;495889
12154,;271374
171106,;120833,;120819
296380,;537695
169082,;76397
324282,;469155
209522,;452893
67953,;152453
153404,;562482
9825,;9809
65450,;471584
242260,;136617
194683,;36497
14704,;464499
218074,;11766
97699,;115553
81503,;5552
323570,;124638
418762,;475399
158009,;158003
384871,;143078
6942,;53054
238521,;238519
169082,;12534
391432,;329154
24572,;346324
54195,;429592
277268,;339479
313897,;351773
150051,;312714
243731,;81234
68004,;333417
574711,;498352
68756,;68754
6939,;223636
163490,;347221
390000,;265783
211113,;242475
314301,;86726
32904,;373905
271350,;463409
371149,;30131
360971,;188308
528444,;530111
407391,;391207,;407388
323570,;130414
271840,;424780
555801,;326306
253916,;38817
38263,;38272
314296,;314307
121985,;212207
301995,;50190
38252,;38233
190922,;302738
135921,;34042
519439,;331223
130935,;392292
126931,;497229
391898,;341278
139560,;245615
92676,;446158
257005,;38272
313970,;313967
251812,;509658
322851,;303818
26674,;485144
12171,;466424
564970,;429435
437929,;560155
338487,;38236,;228980
118411,;206227
81598,;314546
61433,;433771
405381,;65079
74543,;14143
458000,;510685
251294,;342524
50231,;67915
394793,;252233
68598,;82076
379419,;530475
60994,;145784
50200,;52049
157964,;165009
50193,;89746
38259,;38239
74512,;438479
374487,;141767
134848,;171304
349850,;415507
438300,;555540
81487,;306635
130923,;133366
121698,;521667
127173,;87902
215770,;210448
270759,;314548
82052,;82053
7487,;222699
285163,;566379
68422,;41525
338487,;38240
304723,;256545
230110,;230104
380667,;224902
210196,;191641
157755,;41160
74512,;176333
391701,;506785
74512,;61351
352906,;110811
49859,;86731
48316,;9289
333194,;56098
408492,;239501
67692,;82272
338480,;249666
313766,;214058
54195,;167447
239459,;485671
333194,;90310
26763,;223651
513224,;436269
379125,;289423
71982,;95356
77889,;53459
12285,;359466
7506,;46126
336607,;169809,;169802
377695,;331224
50224,;38219
12285,;471398
50181,;50187
22043,;457468
434807,;253942,;242229
382815,;213280
288143,;416202
82719,;422351
452237,;413831
82027,;82047
30151,;268160
470205,;335783
50181,;122581
61582,;342703
158762,;474922
287352,;321851
53375,;431464
287291,;62343
52602,;387040
290443,;172962
310313,;147960
64152,;61601
125350,;392825
125350,;291970
143578,;153469
76277,;153469
453841,;486465
240399,;165279
240399,;236342
181869,;411084
211502,;147326
268291,;499236
84152,;130110
365989,;353238
27620,;347155
255213,;243405
151292,;527387
330706,;52629
350188,;64110,;284586
72215,;72196
240995,;370041
80816,;415910
82235,;81736
168126,;289100
364860,;286660
72036,;148702
421501,;349637
13322,;88393
42066,;308745,;187234
72036,;64593
72036,;427303
72036,;256208
72036,;123294
72036,;33354
72036,;89999
488294,;10502
261936,;234032
140760,;420874
284542,;483142
154114,;154122
27653,;27633
126153,;117796
378100,;550459
88685,;88690
85422,;327244
85422,;302672
85422,;327261
470027,;231280
48020,;492191
7286,;7304
400610,;189024
181717,;213951
7527,;7309
166197,;100362
544951,;291112
5793,;360940
5793,;68018
171421,;503335
5793,;530616
409537,;431902
5793,;340326
5793,;167846
5793,;43040
5793,;205812
9186,;17770
127025,;170028
5793,;14585
75307,;567469
121685,;306848
5793,;250148
75307,;557616
409537,;53492
328899,;475045
328899,;287361
328899,;287308
75307,;536660
521181,;52582
75307,;580324
5793,;302021
70708,;478465
5793,;198427
151653,;461160
5793,;423389
555463,;573499
257954,;312411
5793,;276304
177546,;433660
177546,;486784
358200,;533074
102551,;235622
75307,;135676
453972,;70362
182548,;424820
75307,;185878
5793,;279938
595642,;526185
75307,;184689
75307,;53435
210196,;393614
290420,;77040
485737,;371896
419104,;433662
5793,;453299
80835,;45495
75307,;193431
75307,;392783
181775,;80875,;462009
161923,;184027
137455,;467751
75307,;295864
18587,;151864
5793,;114706
75307,;85779
12198,;14684
162069,;207193
126945,;508696
126945,;38240
170791,;568797
75307,;384706
414983,;287281
75307,;100561
118411,;89517
18451,;313011
177545,;177541
595642,;322417
58029,;314683
53340,;136357
53475,;114687
82766,;584565
247753,;246031
269347,;269348
99947,;37531
75307,;92147
75307,;205741
53475,;428688
583422,;188997
188887,;502730
372027,;372026
75307,;595644
75307,;171420
156106,;85104,;157221
259852,;141112
75307,;466516
269347,;269341
68681,;342301
18626,;59588
5793,;94515
301202,;82071
151329,;273546
69637,;540744
105099,;530698
337018,;82732
5793,;194739
30500,;323526
52598,;499283
379085,;140341
315970,;238543
118361,;485181
5793,;354353
45371,;471592
520517,;80709
5793,;294918
5793,;126266
5793,;427153
9142,;464150
30111,;352685
52598,;530175
185155,;445033
181775,;52585
78009,;9330
320374,;93183
5793,;282902
5793,;251619
331459,;331462
15911,;198121
151662,;151622
159978,;330553
294074,;491613
111063,;19451
30500,;562913
297236,;367657
247753,;151623
41360,;250652
247753,;25890
282173,;253777
350815,;151668
181775,;15958
5793,;173077
5793,;325311
181775,;80875,;304013,;52593
5793,;496031
247753,;484464
247753,;224897
473531,;269331
495794,;161274
121696,;80263
12512,;60668
66466,;53086
66466,;172923
206154,;157488
174091,;58234
120054,;391712
415365,;35320
101866,;34587
281030,;88137
152616,;133427
56959,;24009
186672,;28971
38578,;43464
172952,;154592
408040,;305609
75073,;379948
88310,;103438
225078,;126128
376695,;474623
155811,;129325
179110,;498941
22205,;202512
90741,;394516
37169,;145683
256352,;256338
320902,;48280,;48274
203904,;77450
284572,;284583
66138,;261501
87105,;178148
310845,;50342
78051,;20489
87106,;70516
193765,;248589
328413,;77396
212145,;67581
402150,;285545
349134,;268594
212145,;187412
86870,;96158
349134,;351601
97640,;144979
88946,;107026
331783,;264457
5856,;57715
196296,;71087
25259,;405287
47307,;25717
118543,;263059
213288,;432346
299297,;235770
410315,;110811
73583,;347027
333493,;144725
201430,;156051
125095,;105089
237665,;282176
101562,;101558
55074,;10504
261832,;348979
73717,;445403
186312,;86508
186312,;203959
1825,;109042
37277,;38821
74495,;74551
217328,;135338
267715,;342912
4432,;93886
53737,;144807
520754,;79870
416199,;10158
169804,;67081
56055,;99804
172303,;241577
391496,;145162
100544,;435418
297934,;28971
297934,;107575
391496,;352641
155475,;155442
146619,;179154
68954,;117335
246254,;260018
168021,;117325
146619,;5259
38666,;143306
305609,;228064
13172,;440825
339326,;339327
469094,;10891
329184,;370720
329184,;191655
114423,;84674
335165,;182331
172658,;169222
74340,;29867
152336,;211725
152336,;57491
136565,;85486
67146,;296177
177118,;405346
398519,;65394
50986,;119278
141620,;198884
141620,;222767
14191,;195678
476264,;209894
523219,;386786
379089,;88676
210835,;272402
405764,;53027
329738,;26814,;32080
147263,;89129
53377,;36501
67146,;67143
351098,;144758
187420,;71564
67146,;67131
128289,;191051
260155,;142017
443889,;63572
359993,;52988
8318,;8161
51118,;345165
321012,;321013
415487,;415490
67664,;552453
272107,;34254
388152,;379889
370998,;114476
348807,;321015
69899,;69900
263082,;13837
497784,;32549
220369,;222488
134088,;492326
39864,;39832
532064,;381177
364569,;364568
53492,;76261
62319,;429305
133366,;17716
537695,;17716
359993,;8083
227726,;95423
202958,;255999
117766,;117762
496643,;366113
524532,;332864
70497,;242918
289423,;335771,;61439
71418,;111197
104996,;258592
141740,;111386
254841,;283348
397591,;165973
325123,;556823
8143,;187439
119016,;256020
104996,;10761
327711,;253549
320216,;80073
273612,;39546
328842,;327263
442362,;83577
365956,;160582
359987,;8324
153119,;125073,;8951
167442,;146506
274940,;28939
99958,;11661
563,;677
323311,;97286
113845,;54243
292681,;7341
255986,;309034
230231,;19655
39820,;469280
469848,;159949
39820,;507785
337154,;442670
39820,;39853
78289,;78275
132297,;12896
460936,;213316
65512,;65444
334867,;428971
163991,;23074
161686,;518575
274246,;134444
274246,;417001
47567,;176033
5914,;366319
82896,;180870
77875,;95468
29546,;46338
218305,;403626
187420,;284116
95051,;95069
65824,;111348
209372,;446801
75035,;25990
131905,;131901
194859,;146620
179189,;146647
309759,;12887
279946,;360927
22003,;126128
367659,;112540
285197,;285201,;285212
177794,;394192
178338,;63843
118151,;498896
92146,;103333
202193,;134456
7277,;341543
117766,;103309
159490,;411131
65299,;31538
327711,;456516
21600,;85452
235982,;34928
445116,;343648
155477,;330200
69243,;73710
301122,;13349
125049,;88941
270725,;136389
86351,;158375
535619,;39812
138779,;40798
377301,;173218
338543,;156111,;284830
361633,;80789
399931,;272402
20832,;26930
35041,;7698
96158,;167592
157857,;291985
412771,;483084
194787,;415703
45818,;45822
133653,;86884
77397,;328413
49097,;79439
147895,;181468
76051,;156826
527302,;291690
8318,;212145
210595,;383259
321490,;95865
229467,;4239
132286,;79876
145507,;150059
174784,;135251
353619,;407031
40326,;296961
262509,;262497
365853,;20134
84740,;62651
325808,;117865
65357,;325728
316440,;462863
22005,;131544
284395,;13427
258262,;69088
65392,;190580,;21818
402842,;215771
104996,;354607
71427,;105122
218600,;65310
234335,;285470
402842,;358920
455212,;198446
423713,;113541
243222,;57857
60055,;16765
60055,;60052
251953,;123140
10043,;72732
285197,;342412
104996,;183799
587692,;438335
40326,;150542
90144,;385545
293832,;171374
19561,;195202
104996,;147840
110891,;9425
99061,;219961
494679,;500789
306303,;1054
40328,;322792
104996,;438479
104996,;346564
12048,;45219
227379,;55550
150550,;90494
223337,;50861
25567,;104767
173940,;150856
315168,;48594
390558,;566500
161538,;161576
330201,;139232
7808,;1756
341823,;27623
387622,;358787
150550,;39356
229236,;110173
104996,;173409
86918,;429913
459845,;179454
82216,;265852
60508,;385702
12324,;1856
222469,;87367
366014,;420295
408040,;305609
143957,;281267
457604,;168124
307744,;97325
149519,;93264,;53665
63957,;533101
432408,;43173
183954,;172432
9201,;377564
347155,;27620
383806,;370971
312629,;17691
104996,;87724
54859,;180825
313395,;372027
82216,;55059
52828,;52809
210563,;49102
